1126159tt1123586ttusitt2016-04-04 09:54:34tt2016-04-06tt2016-04-08ttLJUttLjubljanattSloveniattSIttEuropettAMSttAmsterdamttNetherlandsttNLttEuropett261.69ttEURtt3925.35ttreturntt2tt\N
1126158tt1123585ttuhrtt2016-04-04 09:54:33tt2016-04-07tt2016-04-10ttZAGttZagrebttCroatiattHRttEuropettFRAttFrankfurtttGermanyttDEttEuropett1619.00ttHRKtt1619.00ttreturntt3tt\N
1126157tt1123584ttusitt2016-04-04 09:54:29tt2016-05-04tt2016-07-30ttMUCttMunichttGermanyttDEttEuropettNYCttNew YorkttUnited StatesttUSttNorth Americatt820.96ttEURtt6157.20ttreturntt27tt3
1126156tt1123583ttuhrtt2016-04-04 09:54:11tt2016-06-16tt2016-06-23ttZAGttZagrebttCroatiattHRttEuropettLISttLisbonttPortugalttPTttEuropett2286.00ttHRKtt4572.00ttreturntt7tt\N
1126155tt1123582ttusitt2016-04-04 09:54:06tt2016-04-05tt2016-04-08ttLJUttLjubljanattSloveniattSIttEuropettMADttMadridttSpainttESttEuropett356.51ttEURtt2673.82ttreturntt3tt\N
1126154tt1123581ttusitt2016-04-04 09:53:53tt2016-05-04tt2016-07-30ttMUCttMunichttGermanyttDEttEuropettNYCttNew YorkttUnited StatesttUSttNorth Americatt820.96ttEURtt6157.20ttreturntt27tt3
1126153tt1123580ttuhrtt2016-04-04 09:53:50tt2016-08-01tt2016-12-25ttZAGttZagrebttCroatiattHRttEuropettCHIttChicagottUnited StatesttUSttNorth Americatt6130.00ttHRKtt6130.00ttreturntt26tt\N
1126152tt1123579ttuhrtt2016-04-04 09:53:49tt2016-04-04tt1970-01-01ttSPUttSplitttCroatiattHRttEuropettZAGttZagrebttCroatiattHRttEuropett503.75ttHRKtt503.75ttonewaytt0tt\N
1126151tt1123578ttusitt2016-04-04 09:53:39tt2016-04-06tt2016-04-08ttZAGttZagrebttCroatiattHRttEuropettAMSttAmsterdamttNetherlandsttNLttEuropett287.77ttEURtt4316.55ttreturntt2tt\N
1126150tt1123577ttuhrtt2016-04-04 09:53:23tt2016-06-23tt2016-06-29ttDBVttDubrovnikttCroatiattHRttEuropettBCNttBarcelonattSpainttESttEuropett910.65ttHRKtt3642.60ttreturntt6tt\N
1126149tt1123576ttuhrtt2016-04-04 09:53:20tt2016-08-13tt2016-08-20ttPARttParisttFrancettFRttEuropettPPTttPapeetettFrench PolynesiattPFttAustralia and Oceaniatt16109.00ttHRKtt16109.00ttreturntt7tt3
1126148tt1123575ttusitt2016-04-04 09:53:14tt2016-05-04tt2016-07-30ttMUCttMunichttGermanyttDEttEuropettNYCttNew YorkttUnited StatesttUSttNorth Americatt610.75ttEURtt4580.62ttreturntt27tt\N
1126147tt1123574ttusitt2016-04-04 09:52:55tt2016-04-06tt2016-04-08ttLJUttLjubljanattSloveniattSIttEuropettAMSttAmsterdamttNetherlandsttNLttEuropett261.69ttEURtt3925.35ttreturntt2tt\N
